hex,count_good_aircraft,count_bad_aircraft
848c889ffffffff,15,0
84c9927ffffffff,23,18
84be569ffffffff,132,0
84be56dffffffff,60,0
8466035ffffffff,15,0
849d24bffffffff,25,0
842b989ffffffff,53,0
842baedffffffff,16,0
842b859ffffffff,45,0
842b835ffffffff,53,0
842b827ffffffff,21,0
8427759ffffffff,12,0
8427a57ffffffff,24,0
84276d7ffffffff,32,0
8427a59ffffffff,79,0
8427165ffffffff,27,0
8427167ffffffff,35,0
842ab69ffffffff,72,0
8412eb5ffffffff,46,0
8448c91ffffffff,45,0
8448c83ffffffff,54,0
84a8a05ffffffff,59,0
84b2e33ffffffff,0,11
84b2c59ffffffff,0,1
84a8f6bffffffff,27,0
84a8151ffffffff,39,0
84a8159ffffffff,73,0
84a8333ffffffff,11,0
842685dffffffff,74,0
842684bffffffff,48,0
84a8351ffffffff,39,0
84a8357ffffffff,16,0
84a831bffffffff,44,0
842bb2bffffffff,53,0
842bb29ffffffff,68,0
84264b3ffffffff,54,0
84812c1ffffffff,35,0
84a8d39ffffffff,0,36
84a8d3dffffffff,19,9
84a8359ffffffff,23,0
84a91b5ffffffff,49,0
84a8a5bffffffff,29,0
84344e7ffffffff,13,0
84344e1ffffffff,45,0
84344e9ffffffff,51,0
84344c5ffffffff,168,0
842b227ffffffff,6,0
842b31bffffffff,60,0
848181dffffffff,34,0
84945ddffffffff,12,0
84a8069ffffffff,9,0
84a8313ffffffff,223,0
84818a9ffffffff,6,0
84818a1ffffffff,25,0
84818a5ffffffff,105,0
8481999ffffffff,67,0
8481991ffffffff,65,0
84a8a09ffffffff,50,0
84818adffffffff,44,0
8481289ffffffff,17,0
84812c3ffffffff,66,0
84812ddffffffff,33,0
8480a39ffffffff,33,25
84a88e1ffffffff,0,12
84a88ebffffffff,0,29
84a88c5ffffffff,0,88
8427617ffffffff,32,0
84276c1ffffffff,44,0
84276c5ffffffff,65,0
8427613ffffffff,12,0
84a810bffffffff,0,7
84a8157ffffffff,0,47
845e421ffffffff,28,0
845e427ffffffff,24,0
845e425ffffffff,3,0
845e51bffffffff,33,0
841ab47ffffffff,46,0
841ab43ffffffff,35,0
841ab55ffffffff,34,0
841ab51ffffffff,6,0
84262a7ffffffff,44,0
8448cd5ffffffff,24,0
8448cd1ffffffff,49,0
8448cdbffffffff,73,0
8429b67ffffffff,251,0
84b84e9ffffffff,5,12
84b84c5ffffffff,20,4
841f915ffffffff,57,0
842ca57ffffffff,3,18
842c167ffffffff,28,0
842c163ffffffff,5,0
84be067ffffffff,15,0
84be065ffffffff,25,0
84be159ffffffff,39,0
84b9a1dffffffff,15,0
84b9a11ffffffff,43,0
84b9a17ffffffff,27,0
84b9ae9ffffffff,36,0
84bed0dffffffff,16,0
84bed6bffffffff,28,0
84bed45ffffffff,41,0
84be893ffffffff,78,0
84bb42dffffffff,18,0
84bb553ffffffff,41,0
84bb557ffffffff,47,0
84beabdffffffff,21,0
84bea87ffffffff,25,0
84bea85ffffffff,28,0
84bea8dffffffff,30,0
84beaebffffffff,17,0
842c215ffffffff,0,26
842c2edffffffff,14,23
84be013ffffffff,5,0
84be0c7ffffffff,20,0
84be089ffffffff,350,1
84be187ffffffff,66,0
84be1abffffffff,158,0
84bef6bffffffff,50,0
84bef41ffffffff,23,0
84be0abffffffff,48,0
84be1bbffffffff,111,0
84be195ffffffff,62,0
84bee5dffffffff,19,0
84b86c9ffffffff,6,0
84b86cbffffffff,45,0
84b86ddffffffff,55,0
84b86d1ffffffff,43,0
84b91b1ffffffff,0,14
84b91bdffffffff,0,36
84b91abffffffff,0,37
84b91a1ffffffff,0,6
84b91a9ffffffff,15,5
84be4c1ffffffff,4,0
84be4cbffffffff,21,0
84be4c3ffffffff,5,0
84be4ddffffffff,40,0
84be4d1ffffffff,40,0
84be4d3ffffffff,11,0
84bedd3ffffffff,32,0
84bed99ffffffff,25,0
842824dffffffff,37,0
8428245ffffffff,50,0
8429193ffffffff,1,0
8428269ffffffff,88,0
842826dffffffff,74,0
84291b3ffffffff,52,0
84be4e7ffffffff,125,0
84be4a9ffffffff,38,0
84be43dffffffff,32,0
84be423ffffffff,5,0
84c9b25ffffffff,21,0
84b9361ffffffff,8,0
84b9367ffffffff,25,0
84b9363ffffffff,21,0
84b9329ffffffff,16,0
84b9305ffffffff,30,0
84b932bffffffff,6,0
84b9307ffffffff,15,0
849d769ffffffff,31,0
849d761ffffffff,56,0
849d767ffffffff,22,0
84be4e1ffffffff,19,0
84be4adffffffff,38,0
84be4a1ffffffff,35,0
84be4a5ffffffff,5,0
84be445ffffffff,51,0
84be469ffffffff,165,0
84be46dffffffff,42,0
84c9925ffffffff,40,0
84a734bffffffff,36,0
84a7341ffffffff,22,0
84beecdffffffff,72,0
84beec9ffffffff,55,0
84be535ffffffff,31,0
84be537ffffffff,13,0
849c29bffffffff,0,11
849c2dbffffffff,0,25
849d5e5ffffffff,2,10
84be1a1ffffffff,255,0
84be083ffffffff,167,0
84bf5a3ffffffff,14,0
84bf5bdffffffff,27,0
84bf587ffffffff,40,0
84bf583ffffffff,39,0
84bf58bffffffff,1,0
849d23bffffffff,85,0
849d2edffffffff,40,0
849d233ffffffff,30,0
849d2e5ffffffff,41,0
849d085ffffffff,36,0
849d08dffffffff,35,0
84be0d1ffffffff,41,0
84be0d3ffffffff,276,0
84be72dffffffff,200,0
84be4b1ffffffff,43,0
84be4bdffffffff,42,0
84be5c3ffffffff,15,0
84be5d5ffffffff,43,0
84be5d1ffffffff,39,0
84b883dffffffff,26,0
84b8831ffffffff,1,0
84b8835ffffffff,36,0
84b89cbffffffff,46,0
84b89c3ffffffff,5,0
84b8829ffffffff,22,0
84b8863ffffffff,39,0
84b886bffffffff,40,0
84b8845ffffffff,20,0
84bef47ffffffff,48,0
84bef43ffffffff,24,0
84be725ffffffff,13,0
84be0d7ffffffff,173,0
84be54bffffffff,63,0
84be735ffffffff,74,0
84be8bdffffffff,37,19
84be8d3ffffffff,40,0
849d543ffffffff,33,0
849d541ffffffff,38,2
849d545ffffffff,0,25
849c051ffffffff,0,18
849c05dffffffff,21,12
84b910bffffffff,31,0
84b9101ffffffff,60,0
84be1a5ffffffff,65,0
84bea99ffffffff,12,0
84bf4bbffffffff,53,1
84bf4b1ffffffff,69,0
84bf4b3ffffffff,146,1
84bf4b7ffffffff,19,0
84424d3ffffffff,38,0
84218b7ffffffff,12,0
8420a5dffffffff,39,0
843199bffffffff,15,0
8428e1bffffffff,37,0
8428523ffffffff,6,0
84261d9ffffffff,41,0
84261cbffffffff,5,0
8453603ffffffff,44,4
843f019ffffffff,24,0
843f00bffffffff,37,0
843f057ffffffff,2,0
843f01dffffffff,14,0
843f01bffffffff,67,0
8442023ffffffff,16,0
8442021ffffffff,36,0
844202dffffffff,26,0
8442153ffffffff,52,0
8442151ffffffff,16,0
8442f3dffffffff,0,13
8442f05ffffffff,0,2
8442f63ffffffff,0,36
8428ad9ffffffff,20,0
8428ad1ffffffff,1,0
8428ad3ffffffff,54,0
84532d5ffffffff,11,0
844218dffffffff,61,0
8442181ffffffff,71,11
8442187ffffffff,35,2
8442183ffffffff,43,1
84421b9ffffffff,69,6
84421bbffffffff,36,1
843f70dffffffff,17,0
843f701ffffffff,37,0
843f703ffffffff,35,0
843f739ffffffff,7,0
843f715ffffffff,25,0
847acbbffffffff,35,0
847acb1ffffffff,2,0
842c165ffffffff,34,37
842c161ffffffff,26,61
844204dffffffff,32,0
8442227ffffffff,76,0
844231bffffffff,30,0
8442225ffffffff,42,0
8442319ffffffff,12,0
8442353ffffffff,47,0
8460f67ffffffff,26,0
843f725ffffffff,28,0
843f723ffffffff,22,0
843f735ffffffff,34,0
843f737ffffffff,2,0
8453649ffffffff,107,0
843d915ffffffff,19,0
843d903ffffffff,26,0
843d907ffffffff,5,0
843d901ffffffff,32,0
842d907ffffffff,5,0
842d939ffffffff,24,0
842d93dffffffff,11,0
842d931ffffffff,21,0
842d935ffffffff,31,0
8453269ffffffff,29,0
841eeb7ffffffff,11,0
842d24dffffffff,37,1
842c841ffffffff,19,0
84438adffffffff,5,39
84438a5ffffffff,0,27
8442049ffffffff,61,0
8442041ffffffff,44,0
844204bffffffff,10,0
8442043ffffffff,28,0
8461183ffffffff,39,0
8442a11ffffffff,31,0
8442019ffffffff,58,0
8442057ffffffff,71,0
8442055ffffffff,38,0
8465845ffffffff,0,34
8465b13ffffffff,12,19
8465b1bffffffff,0,30
8453655ffffffff,15,0
8453657ffffffff,4,0
8453611ffffffff,31,1
8453613ffffffff,4,0
84a8a21ffffffff,25,0
843cdcbffffffff,3,0
842d261ffffffff,0,13
8442013ffffffff,27,0
8442011ffffffff,29,0
844201dffffffff,2,0
842ca01ffffffff,78,0
842ca0bffffffff,53,57
842ca55ffffffff,0,26
8431a27ffffffff,12,0
842ca51ffffffff,57,13
842ca5bffffffff,47,47
842c16bffffffff,0,12
843f0cdffffffff,37,0
843f0c1ffffffff,29,0
8443161ffffffff,20,0
8443163ffffffff,31,0
8443129ffffffff,24,0
8443105ffffffff,1,0
844312bffffffff,35,0
8464a51ffffffff,39,0
8464a53ffffffff,38,0
8464125ffffffff,14,0
844389dffffffff,71,0
846026dffffffff,6,0
843e659ffffffff,23,0
843e651ffffffff,36,0
843e619ffffffff,29,0
8460311ffffffff,12,0
8453695ffffffff,3,0
8428865ffffffff,34,0
8428861ffffffff,29,0
8428863ffffffff,42,0
8428805ffffffff,16,0
84288dbffffffff,9,0
840d5a7ffffffff,39,0
8428dc3ffffffff,7,0
8428dc9ffffffff,36,0
8428c21ffffffff,16,0
8412989ffffffff,21,0
841291bffffffff,14,0
84288c3ffffffff,32,0
84288cdffffffff,19,0
8428813ffffffff,36,0
8428811ffffffff,14,0
84281c7ffffffff,56,0
84182e7ffffffff,22,0
842b8a9ffffffff,121,0
84b916dffffffff,72,9
8410c6bffffffff,0,18
8410c0dffffffff,0,43
8410c05ffffffff,0,33
8410c07ffffffff,12,15
8428103ffffffff,16,0
842810bffffffff,38,0
8481335ffffffff,4,0
8481331ffffffff,39,0
8481339ffffffff,41,0
8481303ffffffff,1,0
8453753ffffffff,18,2
841ea49ffffffff,76,0
841f8b5ffffffff,34,0
845534bffffffff,35,0
8455341ffffffff,7,0
8455343ffffffff,28,0
8455347ffffffff,20,24
845530dffffffff,7,0
8439829ffffffff,37,0
843982dffffffff,45,0
8439953ffffffff,39,0
8455227ffffffff,15,2
845504dffffffff,0,28
8444e1bffffffff,57,0
84444b3ffffffff,64,0
8426e93ffffffff,86,0
8426e97ffffffff,79,0
843e6e5ffffffff,2,0
843e6edffffffff,12,0
843e633ffffffff,35,0
8427913ffffffff,8,0
840c461ffffffff,11,0
84464a1ffffffff,35,0
84464adffffffff,35,0
84465d3ffffffff,7,0
842adb1ffffffff,28,0
842adb7ffffffff,88,0
8428333ffffffff,51,0
842833bffffffff,103,0
843f269ffffffff,54,0
843f263ffffffff,26,0
843f22bffffffff,13,0
841f8e1ffffffff,0,10
841ec93ffffffff,151,0
841ec97ffffffff,30,0
842d367ffffffff,25,0
842d363ffffffff,37,0
842d30dffffffff,33,0
842d347ffffffff,24,0
842d343ffffffff,2,0
843f301ffffffff,13,0
843f36bffffffff,32,0
843f361ffffffff,29,0
842c923ffffffff,37,0
842c935ffffffff,58,0
84beab7ffffffff,130,0
8464167ffffffff,2,0
8464129ffffffff,24,0
846412dffffffff,14,0
8464121ffffffff,32,0
8464127ffffffff,73,0
8464a1bffffffff,5,1
8464acdffffffff,31,15
842ca15ffffffff,1,0
8444561ffffffff,8,0
843f6a7ffffffff,51,0
842d35dffffffff,44,0
842da29ffffffff,5,16
842da43ffffffff,0,19
842da47ffffffff,1,21
842b1e9ffffffff,39,0
842b1cdffffffff,19,0
842b8e1ffffffff,7,0
842b8e9ffffffff,38,0
842b8ddffffffff,5,0
8444003ffffffff,37,0
8444001ffffffff,27,0
8444009ffffffff,19,0
8427a25ffffffff,36,0
8427157ffffffff,5,0
842b257ffffffff,19,0
842b251ffffffff,23,0
841ab41ffffffff,23,0
8468461ffffffff,61,0
8446423ffffffff,14,0
842ba91ffffffff,47,0
842a9cdffffffff,36,0
846753dffffffff,6,0
8467507ffffffff,17,19
8466033ffffffff,19,0
849d251ffffffff,58,0
849d257ffffffff,63,0
8412481ffffffff,16,0
8412487ffffffff,6,0
8412485ffffffff,37,0
84124abffffffff,58,0
84124a1ffffffff,4,0
84695b3ffffffff,29,0
8468759ffffffff,34,0
8438751ffffffff,22,0
8438753ffffffff,72,0
8438627ffffffff,55,0
8438623ffffffff,19,0
849774dffffffff,25,0
84bcda7ffffffff,37,0
84bcda1ffffffff,39,0
84bcda9ffffffff,20,0
8410cb7ffffffff,14,0
8410cb5ffffffff,37,0
8421649ffffffff,16,0
8410ca3ffffffff,10,0
84be643ffffffff,32,0
84be609ffffffff,86,0
84be6a9ffffffff,53,0
84be685ffffffff,39,0
84be6abffffffff,6,0
84be687ffffffff,23,0
84d8965ffffffff,14,0
84b911dffffffff,96,0
84b9111ffffffff,12,0
849d5cbffffffff,26,12
849d5ddffffffff,56,5
84be1d7ffffffff,93,0
84be1d5ffffffff,7,0
84be093ffffffff,21,0
84be721ffffffff,21,0
84be72bffffffff,60,0
84be73dffffffff,40,0
8439685ffffffff,45,0
84396a9ffffffff,39,0
84396e7ffffffff,20,0
84396adffffffff,6,0
841874bffffffff,31,0
84195b5ffffffff,43,0
84182d9ffffffff,69,0
8419537ffffffff,86,0
84182cbffffffff,81,0
8418459ffffffff,30,0
8418441ffffffff,5,0
8418449ffffffff,9,0
841fb59ffffffff,42,0
8419483ffffffff,2,0
841860bffffffff,37,0
8418641ffffffff,4,0
8419515ffffffff,37,0
8419511ffffffff,59,0
8419727ffffffff,170,121
841948dffffffff,11,0
841e801ffffffff,35,0
841e809ffffffff,27,0
8439a9dffffffff,44,0
8439a83ffffffff,31,0
8439ab9ffffffff,16,0
84396c3ffffffff,20,0
84396c7ffffffff,33,0
843968dffffffff,35,0
84396e3ffffffff,33,0
841e86dffffffff,63,0
841eb3bffffffff,42,0
841eb17ffffffff,19,0
841eb15ffffffff,38,0
841eb1dffffffff,26,0
8439647ffffffff,11,0
8439607ffffffff,6,0
843962bffffffff,25,0
843963dffffffff,3,0
8419519ffffffff,40,0
841951dffffffff,28,0
84390b5ffffffff,30,0
84390b1ffffffff,30,0
84390b3ffffffff,18,0
84390bbffffffff,9,0
843956dffffffff,30,0
8439097ffffffff,4,0
84195e5ffffffff,26,0
8419581ffffffff,32,0
841958dffffffff,64,0
8419589ffffffff,57,0
84195c3ffffffff,65,0
8439435ffffffff,15,0
84395c9ffffffff,55,19
8418623ffffffff,18,0
841862bffffffff,77,0
8418605ffffffff,69,0
84195e1ffffffff,28,0
84195e7ffffffff,6,0
841fa4dffffffff,25,0
841fb57ffffffff,18,0
841fb51ffffffff,39,0
841f853ffffffff,58,0
841f85bffffffff,54,0
8419559ffffffff,22,0
843f615ffffffff,23,0
843f639ffffffff,35,0
843f63bffffffff,14,0
8434669ffffffff,56,1
8434645ffffffff,0,6
843466bffffffff,48,5
8434647ffffffff,5,0
8412da5ffffffff,227,0
841ea9dffffffff,54,0
841ea8bffffffff,59,0
842b1e3ffffffff,34,0
8408b69ffffffff,5,0
841f25bffffffff,39,0
841f253ffffffff,35,0
840bb57ffffffff,67,1
840bb1dffffffff,121,0
840bb0bffffffff,50,0
840bb63ffffffff,35,0
840bb29ffffffff,9,24
840bb2dffffffff,0,12
840b959ffffffff,39,0
840b951ffffffff,82,0
840ba29ffffffff,16,0
840ba2dffffffff,6,0
840ba21ffffffff,35,0
840ba25ffffffff,10,0
840ba27ffffffff,29,0
840bb1bffffffff,14,0
840b84dffffffff,11,0
8421491ffffffff,28,0
8421497ffffffff,27,5
840bb4bffffffff,33,10
840bb43ffffffff,18,0
8425401ffffffff,0,8
842540dffffffff,15,14
840b82bffffffff,4,0
840b807ffffffff,4,0
840b805ffffffff,25,0
840b801ffffffff,36,0
840b809ffffffff,83,0
840b843ffffffff,41,0
842c605ffffffff,23,13
8414d65ffffffff,51,0
8414d6dffffffff,47,0
8414897ffffffff,14,0
840b9e7ffffffff,5,0
840bb11ffffffff,47,0
840bb13ffffffff,44,0
840b845ffffffff,20,0
8425713ffffffff,50,28
842571bffffffff,2,2
8426f15ffffffff,128,0
8426ed1ffffffff,4,0
8427511ffffffff,25,0
8427515ffffffff,48,0
8426321ffffffff,46,0
8428aabffffffff,3,0
8428aa9ffffffff,39,0
8428ae7ffffffff,75,0
842885bffffffff,23,0
8428ae5ffffffff,30,0
8426de9ffffffff,44,0
8426dc5ffffffff,32,0
8412ad9ffffffff,27,0
84121e5ffffffff,27,0
8412adbffffffff,4,0
84121e7ffffffff,39,0
84121a9ffffffff,49,0
84125b5ffffffff,13,0
84125a3ffffffff,45,0
84125a1ffffffff,28,0
84125a5ffffffff,35,0
8448917ffffffff,37,0
84bb29bffffffff,111,0
84da807ffffffff,73,0
84da82bffffffff,73,0
8410f39ffffffff,0,38
8410f15ffffffff,0,62
840b85dffffffff,35,0
840ba37ffffffff,14,0
842ed33ffffffff,2,0
842ed37ffffffff,21,0
842ed31ffffffff,22,0
842ed3dffffffff,31,0
842ed2bffffffff,31,0
842ed29ffffffff,14,0
842da2dffffffff,7,0
842da67ffffffff,21,21
842da63ffffffff,31,17
842da0dffffffff,14,10
843d101ffffffff,40,0
843d10bffffffff,24,0
843d155ffffffff,33,0
8453637ffffffff,24,0
8453635ffffffff,52,3
8453449ffffffff,35,0
845344dffffffff,36,0
841e055ffffffff,34,0
841e043ffffffff,32,0
842e64dffffffff,2,0
8427a37ffffffff,6,0
8427a35ffffffff,37,0
8427849ffffffff,27,0
8427a23ffffffff,6,0
8427a27ffffffff,42,0
849d437ffffffff,26,0
849d5d9ffffffff,67,0
84b9acbffffffff,4,0
84b9ac9ffffffff,50,0
84b9123ffffffff,67,0
8445889ffffffff,11,0
842edc1ffffffff,2,0
842edcdffffffff,33,0
842ed13ffffffff,49,0
842ed17ffffffff,33,0
842ed15ffffffff,4,0
842ec25ffffffff,5,0
842ec21ffffffff,31,0
842ec23ffffffff,90,0
842ec35ffffffff,68,0
842ec27ffffffff,12,0
842ec31ffffffff,31,0
8465055ffffffff,115,0
8465229ffffffff,84,0
84b981dffffffff,0,7
84b9857ffffffff,18,26
84b9851ffffffff,19,0
84b985dffffffff,30,0
84be451ffffffff,32,0
84be457ffffffff,36,0
84be419ffffffff,29,0
84be411ffffffff,2,0
848c9d3ffffffff,25,0
848c9d1ffffffff,27,0
848c9d9ffffffff,50,10
848c837ffffffff,43,0
842c017ffffffff,112,2
8442601ffffffff,0,11
842c015ffffffff,72,0
8494a55ffffffff,20,3
8494a1dffffffff,16,0
8494a0bffffffff,20,0
842ce57ffffffff,26,0
842ce55ffffffff,37,0
842ce4bffffffff,36,0
842c01dffffffff,93,0
842c043ffffffff,10,1
8465269ffffffff,59,0
846526dffffffff,23,0
848c997ffffffff,14,0
8465357ffffffff,17,0
8465353ffffffff,46,0
846522dffffffff,37,0
8428d07ffffffff,9,0
8428d2bffffffff,15,0
8428d05ffffffff,13,0
8465303ffffffff,18,0
8465301ffffffff,30,0
84695ddffffffff,22,0
84695c3ffffffff,42,0
84695c7ffffffff,38,0
848d9c1ffffffff,20,0
848d9cdffffffff,27,0
848d827ffffffff,32,0
848d825ffffffff,30,0
848d821ffffffff,9,0
848d9cbffffffff,26,0
848d9c3ffffffff,16,0
8465243ffffffff,8,0
846520bffffffff,45,0
8426887ffffffff,22,0
84268bdffffffff,34,0
842ee4dffffffff,10,0
842e0a7ffffffff,39,0
842e0a3ffffffff,40,0
842e0bdffffffff,28,0
842e0cbffffffff,81,0
848d9ebffffffff,27,0
848ca47ffffffff,82,0
848ca6bffffffff,37,0
848ca69ffffffff,49,1
848d953ffffffff,21,0
848d957ffffffff,24,14
848d91dffffffff,0,12
848dab7ffffffff,45,0
848d8ddffffffff,33,0
848ca1bffffffff,1,0
848d889ffffffff,4,0
848c123ffffffff,31,0
8465285ffffffff,40,0
846528dffffffff,30,0
84652ebffffffff,36,0
84652c5ffffffff,2,0
8428349ffffffff,17,0
844b82dffffffff,22,0
84bb707ffffffff,46,0
84bb701ffffffff,32,0
84bb2bbffffffff,259,4
84b2dd9ffffffff,4,0
84b2c37ffffffff,23,0
84b2c33ffffffff,6,0
84b2c31ffffffff,38,0
84b2c39ffffffff,40,0
84b2c03ffffffff,10,0
84c2e13ffffffff,25,0
84c2ec5ffffffff,29,0
84c2ec1ffffffff,36,0
84c2ec3ffffffff,24,0
84c2d91ffffffff,0,29
84c2d99ffffffff,0,4
84c2d9bffffffff,0,20
84c2ca5ffffffff,0,18
84c2ca7ffffffff,0,14
84c2ca1ffffffff,5,26
84ceaa7ffffffff,14,0
84ce8cdffffffff,35,2
84ce8c5ffffffff,12,0
84ce8ebffffffff,0,14
8428851ffffffff,43,0
84289ebffffffff,25,0
844858dffffffff,35,0
8429867ffffffff,37,0
8429953ffffffff,31,0
8448d9bffffffff,28,0
8428d45ffffffff,2,0
8426f17ffffffff,32,0
8428903ffffffff,17,0
842891dffffffff,33,0
842891bffffffff,70,0
842a999ffffffff,8,0
842a9d9ffffffff,2,0
842a9ddffffffff,28,0
8426b5dffffffff,2,0
8426913ffffffff,19,0
8426903ffffffff,46,0
8426435ffffffff,42,0
84270b3ffffffff,20,0
842625bffffffff,27,0
8426c5bffffffff,99,0
8426325ffffffff,35,0
842789bffffffff,38,0
84446b5ffffffff,60,0
84444cbffffffff,61,0
8429907ffffffff,58,0
8429903ffffffff,49,0
844882bffffffff,32,0
8448823ffffffff,87,0
84289ddffffffff,9,0
84289d9ffffffff,9,0
8426ac7ffffffff,49,0
8426ac5ffffffff,3,0
8426667ffffffff,131,0
84288e3ffffffff,57,0
8426cc7ffffffff,42,0
8448943ffffffff,16,0
844894bffffffff,29,0
8448b35ffffffff,44,0
8448b23ffffffff,49,0
8426a69ffffffff,24,0
8427997ffffffff,41,0
8427995ffffffff,42,0
8427983ffffffff,14,0
8426aadffffffff,53,0
8426859ffffffff,9,0
8426e01ffffffff,46,0
8428165ffffffff,17,0
8426db3ffffffff,1,0
8426db7ffffffff,82,0
84445cdffffffff,32,0
8427aa1ffffffff,34,0
8427aadffffffff,49,0
84262e3ffffffff,78,0
8428b45ffffffff,22,0
842600dffffffff,43,0
84274e5ffffffff,15,0
84268a9ffffffff,64,0
8426e91ffffffff,30,0
848e6c9ffffffff,34,0
848e6cdffffffff,52,0
848e61bffffffff,18,0
848e6d5ffffffff,13,0
848e6c3ffffffff,46,0
848e6c7ffffffff,44,0
848e6c5ffffffff,18,0
8466b29ffffffff,30,0
8466b2bffffffff,42,0
8466b3dffffffff,24,0
8466b35ffffffff,20,0
846619bffffffff,2,0
8466193ffffffff,14,24
8466e69ffffffff,6,25
8466e63ffffffff,16,0
844b097ffffffff,10,14
844b0bbffffffff,14,14
842f4a3ffffffff,32,0
844a269ffffffff,46,0
84445e1ffffffff,38,0
84445e7ffffffff,83,0
8444ed9ffffffff,48,22
8426105ffffffff,19,0
8449953ffffffff,80,10
8449b31ffffffff,29,0
8449b3dffffffff,28,0
8449b23ffffffff,42,0
84499b7ffffffff,35,0
8448b5dffffffff,21,0
8448927ffffffff,33,0
8448921ffffffff,34,0
844892bffffffff,43,0
8448905ffffffff,1,0
84456cdffffffff,30,0
8449927ffffffff,27,0
8449925ffffffff,25,0
841ea2bffffffff,19,0
841ea29ffffffff,44,0
841ea63ffffffff,58,0
84a788bffffffff,18,0
84a78d5ffffffff,32,0
84a78ddffffffff,30,0
84a78cbffffffff,2,0
844b66bffffffff,58,0
844b56dffffffff,21,0
844a261ffffffff,40,0
842e61dffffffff,19,0
84384dbffffffff,69,0
84384d9ffffffff,85,0
842b213ffffffff,22,0
842b21bffffffff,37,0
841ab65ffffffff,48,0
841ab61ffffffff,14,0
846844dffffffff,63,0
8468637ffffffff,32,0
8468633ffffffff,68,0
84686edffffffff,20,0
846863bffffffff,38,0
8468615ffffffff,62,0
8468603ffffffff,17,0
84b9ac5ffffffff,9,0
84b9aebffffffff,39,0
84b9ae3ffffffff,40,0
84b9aa9ffffffff,33,0
8427119ffffffff,18,0
84485b7ffffffff,88,0
84281bdffffffff,58,0
842c6b7ffffffff,13,0
842c4c9ffffffff,40,0
842c4cdffffffff,22,0
842d1c7ffffffff,0,12
843f681ffffffff,68,0
843f68bffffffff,48,0
841eac3ffffffff,26,0
841ea89ffffffff,22,0
843e409ffffffff,0,5
84411c9ffffffff,52,0
843e41dffffffff,35,12
843e413ffffffff,0,11
8453495ffffffff,0,17
8453493ffffffff,4,25
8443b51ffffffff,8,13
8460a9bffffffff,37,0
84601a5ffffffff,38,0
84439d5ffffffff,0,12
84439ddffffffff,0,31
84439cbffffffff,0,26
8443823ffffffff,19,0
844382bffffffff,2,0
8453491ffffffff,0,8
8453497ffffffff,0,15
8443b5dffffffff,4,27
8442cb3ffffffff,23,0
84609a7ffffffff,21,0
84609a5ffffffff,35,0
843d92dffffffff,29,0
843d925ffffffff,13,0
844380bffffffff,35,0
841eda5ffffffff,8,0
843f2d3ffffffff,43,0
843f2dbffffffff,32,0
843f2d9ffffffff,34,0
841ed33ffffffff,12,0
844381dffffffff,34,0
8494585ffffffff,48,0
84218b3ffffffff,0,2
8420a59ffffffff,0,12
842131bffffffff,19,0
840b823ffffffff,14,0
840b9c9ffffffff,31,0
840b9cdffffffff,30,0
840b9c1ffffffff,1,0
840b9c5ffffffff,40,0
840b9ebffffffff,5,0
8444a3dffffffff,1,0
842609bffffffff,125,0
8426727ffffffff,141,0
8444655ffffffff,6,0
8444609ffffffff,78,0
8444643ffffffff,21,0
8444647ffffffff,93,0
8444641ffffffff,12,0
8444645ffffffff,61,23
844898bffffffff,104,0
8426527ffffffff,10,0
8444c95ffffffff,23,0
8426de5ffffffff,37,0
8426d33ffffffff,28,0
8428a19ffffffff,36,0
8426b2bffffffff,33,0
8426b21ffffffff,56,0
8428a9bffffffff,40,0
8444d31ffffffff,43,0
842650dffffffff,181,0
8426509ffffffff,100,0
8428ab5ffffffff,24,0
8428ab7ffffffff,26,0
8428f65ffffffff,101,0
8426597ffffffff,45,0
8444597ffffffff,89,0
8444417ffffffff,27,0
8444413ffffffff,50,0
8444411ffffffff,66,0
8426993ffffffff,37,0
842825bffffffff,11,0
8429565ffffffff,22,0
8429567ffffffff,17,0
8429563ffffffff,4,12
842956bffffffff,23,0
8448c07ffffffff,34,0
8444cc7ffffffff,39,0
8448885ffffffff,31,0
8448cadffffffff,38,0
842af65ffffffff,12,0
84448ddffffffff,22,0
84448d5ffffffff,38,0
844488bffffffff,38,0
8444883ffffffff,23,0
84444adffffffff,31,0
84445d3ffffffff,8,0
84445e3ffffffff,34,0
84445a9ffffffff,2,0
8444585ffffffff,31,0
84445bdffffffff,1,0
8444593ffffffff,164,0
8448883ffffffff,90,0
84265c9ffffffff,40,0
84265cdffffffff,42,0
8426e65ffffffff,17,0
8426e67ffffffff,45,0
8426e61ffffffff,25,0
8426e63ffffffff,69,0
8426d17ffffffff,42,0
844ce61ffffffff,11,0
842af21ffffffff,52,0
8426cedffffffff,32,0
8426957ffffffff,23,0
8426909ffffffff,83,0
84488e7ffffffff,20,0
8426935ffffffff,8,0
84299edffffffff,49,0
8429b2bffffffff,60,0
842ad57ffffffff,22,0
842ad3bffffffff,25,0
84448cbffffffff,12,0
8444ab7ffffffff,40,0
84288a5ffffffff,46,0
84265a7ffffffff,23,0
84298cdffffffff,37,0
84298c1ffffffff,15,0
8429ab7ffffffff,93,0
84489d5ffffffff,16,0
8426c67ffffffff,27,0
8448c69ffffffff,28,0
8444ed5ffffffff,48,0
8429b09ffffffff,49,0
8429b0dffffffff,8,0
842644bffffffff,36,0
